0x00000000,0x0000
0x00000466,0x0466
0x00000467,0x0467
0x00000468,0x0468
0x00000469,0x0469
0x0000046A,0x046A
0x0000046B,0x046B
0x0000046C,0x046C
0x0000046D,0x046D
0x0000046E,0x046E
0x0000046F,0x046F
0x00000470,0x0470
0x00000471,0x0471
0x00000472,0x0472
0x00000473,0x0473
0x00000474,0x0474
0x00000475,0x0475
0x00000476,0x0476
0x00000477,0x0477
0x00000478,0x0478
0x00000479,0x0479
0x0000047A,0x047A
0x0000047B,0x047B
0x0000047C,0x047C
0x0000047D,0x047D
0x0000047E,0x047E
0x0000047F,0x047F
0x00000480,0x0480
0x00000481,0x0481
0x00000482,0x0482
0x00000483,0x0483
0x00000484,0x0484
0x00000485,0x0485
0x00000486,0x0486
0x00000487,0x0487
0x00000488,0x0488
0x00000489,0x0489
0x0000048A,0x048A
0x0000048B,0x048B
0x0000048C,0x048C
0x0000048D,0x048D claymore_grenade
0x0000048E,0x048E
0x0000048F,0x048F
0x00000490,0x0490
0x00000491,0x0491
0x00000492,0x0492 claymore_grenade
0x00000493,0x0493 claymore_grenade
0x00000494,0x0494
0x00000495,0x0495 lod_brute_grenade
0x00000496,0x0496
0x00000497,0x0497
0x00000498,0x0498
0x00000499,0x0499
0x0000049A,0x049A
0x0000049B,0x049B
0x0000049C,0x049C
0x0000049D,0x049D
0x0000049E,0x049E
0x0000049F,0x049F
0x000004A0,0x04A0
0x000004A1,0x04A1
0x000004A2,0x04A2
0x000004A3,0x04A3
0x000004A4,0x04A4
0x000004A5,0x04A5
0x000004A6,0x04A6
0x000004A7,0x04A7
0x000004A8,0x04A8
0x000004A9,0x04A9
0x000004AA,0x04AA
0x000004AB,0x04AB
0x000004AC,0x04AC
0x000004AD,0x04AD
0x000004AE,0x04AE
0x000004AF,0x04AF
0x000004B0,0x04B0
0x000004B1,0x04B1
0x000004B2,0x04B2
0x000004B3,0x04B3
0x000004B4,0x04B4
0x000004B5,0x04B5
0x000004B6,0x04B6
0x000004B7,0x04B7
0x000004B8,0x04B8
0x000004B9,0x04B9
0x000004BA,0x04BA
0x000004BB,0x04BB
0x000004BC,0x04BC
0x000004BD,0x04BD
0x000004BE,0x04BE
0x000004BF,0x04BF
0x000004C0,0x04C0
0x000004C1,0x04C1
0x000004C2,0x04C2
0x000004C3,0x04C3
0x000004C4,0x04C4
0x000004C5,0x04C5
0x000004C6,0x04C6
0x000004C7,0x04C7
0x000004C8,0x04C8
0x000004C9,0x04C9
0x000004CA,0x04CA
0x000004CB,0x04CB
0x000004CC,0x04CC
0x000004CD,0x04CD
0x000004CE,0x04CE
0x000004CF,0x04CF
0x000004D0,0x04D0
0x000004D1,0x04D1
0x000004D2,0x04D2
0x000004D3,0x04D3
0x000004D4,0x04D4
0x000004D5,0x04D5
0x000004D6,0x04D6
0x000004D7,0x04D7
0x000004D8,0x04D8
0x000004D9,0x04D9
0x000004DA,0x04DA
0x000004DB,0x04DB
0x000004DC,0x04DC
0x000004DD,0x04DD
0x000004DE,0x04DE
0x000004DF,0x04DF
0x000004E0,0x04E0
0x000004E1,0x04E1
0x000004E2,0x04E2
0x000004E3,0x04E3
0x000004E4,0x04E4
0x000004E5,0x04E5
0x000004E6,0x04E6
0x000004E7,0x04E7
0x000004E8,0x04E8
0x000004E9,0x04E9
0x000004EA,0x04EA
0x000004EB,0x04EB
0x000004EC,0x04EC
0x000004ED,0x04ED
0x000004EE,0x04EE
0x000004EF,0x04EF
0x000004F0,0x04F0
0x000004F1,0x04F1
0x000004F2,0x04F2
0x000004F3,0x04F3
0x000004F4,0x04F4
0x000004F5,0x04F5
0x000004F6,0x04F6
0x000004F7,0x04F7
0x000004F8,0x04F8
0x000004F9,0x04F9
0x000004FA,0x04FA
0x000004FB,0x04FB
0x000004FC,0x04FC
0x000004FD,0x04FD
0x000004FE,0x04FE
0x000004FF,0x04FF
0x00000500,0x0500
0x00000501,0x0501
0x00000502,0x0502
0x00000503,0x0503
0x00000504,0x0504
0x00000505,0x0505
0x00000506,0x0506
0x00000507,0x0507
0x00000508,0x0508
0x00000509,0x0509
0x0000050A,0x050A
0x0000050B,0x050B
0x0000050C,0x050C
0x0000050D,0x050D
0x0000050E,0x050E
0x0000050F,0x050F
0x00000510,0x0510
0x00000511,0x0511
0x00000512,0x0512
0x00000513,0x0513
0x00000514,0x0514
0x00000515,0x0515
0x00000516,0x0516
0x00000517,0x0517
0x00000518,0x0518
0x00000519,0x0519
0x0000051A,0x051A
0x0000051B,0x051B
0x0000051C,0x051C
0x0000051D,0x051D
0x0000051E,0x051E
0x0000051F,0x051F
0x00000520,0x0520
0x00000521,0x0521
0x00000522,0x0522
0x00000523,0x0523
0x00000524,0x0524
0x00000525,0x0525
0x00000526,0x0526
0x00000527,0x0527
0x00000528,0x0528
0x00000529,0x0529
0x0000052A,0x052A
0x0000052B,0x052B
0x0000052C,0x052C
0x0000052D,0x052D
0x0000052E,0x052E
0x0000052F,0x052F
0x00000530,0x0530
0x00000531,0x0531
0x00000532,0x0532
0x00000533,0x0533
0x00000534,0x0534
0x00000535,0x0535
0x00000536,0x0536
0x00000537,0x0537
0x00000538,0x0538
0x00000539,0x0539
0x0000053A,0x053A
0x0000053B,0x053B
0x0000053C,0x053C
0x0000053D,0x053D
0x0000053E,0x053E
0x0000053F,0x053F
0x00000540,0x0540
0x00000541,0x0541
0x00000542,0x0542
0x00000543,0x0543
0x00000544,0x0544
0x00000545,0x0545
0x00000546,0x0546
0x00000547,0x0547
0x00000548,0x0548
0x00000549,0x0549
0x0000054A,0x054A
0x0000054B,0x054B
0x0000054C,0x054C
0x0000054D,0x054D
0x0000054E,0x054E
0x0000054F,0x054F
0x00000550,0x0550
0x00000551,0x0551
0x00000552,0x0552
0x00000553,0x0553
0x00000554,0x0554
0x00000555,0x0555
0x00000556,0x0556
0x00000557,0x0557
0x00000558,0x0558
0x00000559,0x0559
0x0000055A,0x055A
0x0000055B,0x055B
0x0000055C,0x055C
0x0000055D,0x055D
0x0000055E,0x055E
0x0000055F,0x055F
0x00000560,0x0560
0x00000561,0x0561
0x00000562,0x0562
0x00000563,0x0563
0x00000564,0x0564
0x00000565,0x0565
0x00000566,0x0566
0x00000567,0x0567
0x00000568,0x0568
0x00000569,0x0569
0x0000056A,0x056A
0x0000056B,0x056B
0x0000056C,0x056C
0x0000056D,0x056D
0x0000056E,0x056E
0x0000056F,0x056F
0x00000570,0x0570
0x00000571,0x0571
0x00000572,0x0572
0x00000573,0x0573
0x00000574,0x0574
0x00000575,0x0575
0x00000576,0x0576
0x00000577,0x0577
0x00000578,0x0578
0x00000579,0x0579
0x0000057A,0x057A
0x0000057B,0x057B
0x0000057C,0x057C
0x0000057D,0x057D
0x0000057E,0x057E
0x0000057F,0x057F
0x00000580,0x0580
0x00000581,0x0581
0x00000582,0x0582
0x00000583,0x0583
0x00000584,0x0584
0x00000585,0x0585
0x00000586,0x0586
0x00000587,0x0587
0x00000588,0x0588
0x00000589,0x0589
0x0000058A,0x058A
0x0000058B,0x058B
0x0000058C,0x058C
0x0000058D,0x058D
0x0000058E,0x058E
0x0000058F,0x058F
0x00000590,0x0590
0x00000591,0x0591
0x00000592,0x0592
0x00000593,0x0593
0x00000594,0x0594
0x00000595,0x0595
0x00000596,0x0596
0x00000597,0x0597
0x00000598,0x0598
0x00000599,0x0599
0x0000059A,0x059A
0x0000059B,0x059B
0x0000059C,0x059C
0x0000059D,0x059D
0x0000059E,0x059E
0x0000059F,0x059F
0x000005A0,0x05A0
0x000005A1,0x05A1
0x000005A2,0x05A2
0x000005A3,0x05A3
0x000005A4,0x05A4
0x000005A5,0x05A5
0x000005A6,0x05A6
0x000005A7,0x05A7
0x000005A8,0x05A8
0x000005A9,0x05A9
0x000005AA,0x05AA
0x000005AB,0x05AB
0x000005AC,0x05AC
0x000005AD,0x05AD
0x000005AE,0x05AE
0x000005AF,0x05AF
0x000005B0,0x05B0
0x000005B1,0x05B1
0x000005B2,0x05B2
0x000005B3,0x05B3
0x000005B4,0x05B4
0x000005B5,0x05B5
0x000005B6,0x05B6
0x000005B7,0x05B7
0x000005B8,0x05B8
0x000005B9,0x05B9
0x000005BA,0x05BA
0x000005BB,0x05BB
0x000005BC,0x05BC
0x000005BD,0x05BD
0x000005BE,0x05BE
0x000005BF,0x05BF
0x000005C0,0x05C0
0x000005C1,0x05C1
0x000005C2,0x05C2
0x000005C3,0x05C3
0x000005C4,0x05C4
0x000005C5,0x05C5
0x000005C6,0x05C6
0x000005C7,0x05C7
0x000005C8,0x05C8
0x000005C9,0x05C9
0x000005CA,0x05CA
0x000005CB,0x05CB
0x000005CC,0x05CC
0x000005CD,0x05CD
0x000005CE,0x05CE
0x000005CF,0x05CF
0x000005D0,0x05D0
0x000005D1,0x05D1
0x000005D2,0x05D2
0x000005D3,0x05D3
0x000005D4,0x05D4
0x000005D5,0x05D5
0x000005D6,0x05D6
0x000005D7,0x05D7
0x000005D8,0x05D8
0x000005D9,0x05D9
0x000005DA,0x05DA
0x000005DB,0x05DB
0x000005DC,0x05DC
0x000005DD,0x05DD
0x000005DE,0x05DE
0x000005DF,0x05DF
0x000005E0,0x05E0
0x000005E1,0x05E1 claymore_grenade
0x000005E2,0x05E2
0x000005E3,0x05E3
0x000005E4,0x05E4
0x000005E5,0x05E5
0x000005E6,0x05E6
0x000005E7,0x05E7
0x000005E8,0x05E8
0x000005E9,0x05E9
0x000005EA,0x05EA
0x000005EB,0x05EB
0x000005EC,0x05EC
0x000005ED,0x05ED
0x000005EE,0x05EE
0x000005EF,0x05EF
0x000005F0,0x05F0
0x000005F1,0x05F1
0x000005F2,0x05F2
0x000005F3,0x05F3
0x000005F4,0x05F4
0x000005F5,0x05F5
0x000005F6,0x05F6
0x000005F7,0x05F7 firebomb_grenade
0x000005F8,0x05F8
0x000005F9,0x05F9
0x000005FA,0x05FA
0x000005FB,0x05FB firebomb_grenade
0x000005FC,0x05FC firebomb_grenade
0x000005FD,0x05FD
0x000005FE,0x05FE
0x000005FF,0x05FF
0x00000600,0x0600
0x00000601,0x0601
0x00000602,0x0602
0x00000603,0x0603
0x00000604,0x0604
0x00000605,0x0605
0x00000606,0x0606
0x00000607,0x0607
0x00000608,0x0608
0x00000609,0x0609
0x0000060A,0x060A
0x0000060B,0x060B
0x0000060C,0x060C
0x0000060D,0x060D
0x0000060E,0x060E
0x0000060F,0x060F
0x00000610,0x0610
0x00000611,0x0611 firebomb_grenade
0x00000612,0x0612
0x00000613,0x0613
0x00000614,0x0614
0x00000615,0x0615
0x00000616,0x0616
0x00000617,0x0617
0x00000618,0x0618
0x00000619,0x0619
0x0000061A,0x061A
0x0000061B,0x061B lod_firebomb_grenade
0x0000061C,0x061C
0x0000061D,0x061D
0x0000061E,0x061E
0x0000061F,0x061F
0x00000620,0x0620
0x00000621,0x0621
0x00000622,0x0622
0x00000623,0x0623
0x00000624,0x0624
0x00000625,0x0625
0x00000626,0x0626
0x00000627,0x0627
0x00000628,0x0628
0x00000629,0x0629
0x0000062A,0x062A
0x0000062B,0x062B
0x0000062C,0x062C
0x0000062D,0x062D
0x0000062E,0x062E
0x0000062F,0x062F
0x00000630,0x0630
0x00000631,0x0631
0x00000632,0x0632
0x00000633,0x0633
0x00000634,0x0634
0x00000635,0x0635
0x00000636,0x0636
0x00000637,0x0637
0x00000638,0x0638
0x00000639,0x0639
0x0000063A,0x063A
0x0000063B,0x063B
0x0000063C,0x063C
0x0000063D,0x063D
0x0000063E,0x063E
0x0000063F,0x063F
0x00000640,0x0640
0x00000641,0x0641
0x00000642,0x0642
0x00000643,0x0643
0x00000644,0x0644
0x00000645,0x0645
0x00000646,0x0646
0x00000647,0x0647
0x00000648,0x0648
0x00000649,0x0649
0x0000064A,0x064A
0x0000064B,0x064B
0x0000064C,0x064C
0x0000064D,0x064D
0x0000064E,0x064E
0x0000064F,0x064F
0x00000650,0x0650
0x00000651,0x0651
0x00000652,0x0652
0x00000653,0x0653
0x00000654,0x0654
0x00000655,0x0655
0x00000656,0x0656
0x00000657,0x0657
0x00000658,0x0658
0x00000659,0x0659
0x0000065A,0x065A
0x0000065B,0x065B
0x0000065C,0x065C
0x0000065D,0x065D
0x0000065E,0x065E
0x0000065F,0x065F
0x00000660,0x0660
0x00000661,0x0661
0x00000662,0x0662
0x00000663,0x0663
0x00000664,0x0664
0x00000665,0x0665
0x00000666,0x0666
0x00000667,0x0667
0x00000668,0x0668
0x00000669,0x0669
0x0000066A,0x066A
0x0000066B,0x066B
0x0000066C,0x066C
0x0000066D,0x066D
0x0000066E,0x066E
0x0000066F,0x066F
0x00000670,0x0670
0x00000671,0x0671
0x00000672,0x0672
0x00000673,0x0673
0x00000674,0x0674
0x00000675,0x0675
0x00000676,0x0676
0x00000677,0x0677
0x00000678,0x0678
0x00000679,0x0679
0x0000067A,0x067A
0x0000067B,0x067B
0x0000067C,0x067C
0x0000067D,0x067D
0x0000067E,0x067E
0x0000067F,0x067F
0x00000680,0x0680
0x00000681,0x0681
0x00000682,0x0682
0x00000683,0x0683
0x00000684,0x0684
0x00000685,0x0685
0x00000686,0x0686
0x00000687,0x0687
0x00000688,0x0688
0x00000689,0x0689
0x0000068A,0x068A
0x0000068B,0x068B
0x0000068C,0x068C
0x0000068D,0x068D
0x0000068E,0x068E
0x0000068F,0x068F
0x00000690,0x0690
0x00000691,0x0691
0x00000692,0x0692
0x00000693,0x0693
0x00000694,0x0694
0x00000695,0x0695
0x00000696,0x0696
0x00000697,0x0697
0x00000698,0x0698
0x00000699,0x0699
0x0000069A,0x069A
0x0000069B,0x069B
0x0000069C,0x069C
0x0000069D,0x069D
0x0000069E,0x069E
0x0000069F,0x069F
0x000006A0,0x06A0
0x000006A1,0x06A1
0x000006A2,0x06A2
0x000006A3,0x06A3
0x000006A4,0x06A4
0x000006A5,0x06A5
0x000006A6,0x06A6
0x000006A7,0x06A7
0x000006A8,0x06A8
0x000006A9,0x06A9
0x000006AA,0x06AA
0x000006AB,0x06AB
0x000006AC,0x06AC
0x000006AD,0x06AD
0x000006AE,0x06AE
0x000006AF,0x06AF
0x000006B0,0x06B0
0x000006B1,0x06B1
0x000006B2,0x06B2
0x000006B3,0x06B3
0x000006B4,0x06B4
0x000006B5,0x06B5
0x000006B6,0x06B6
0x000006B7,0x06B7
0x000006B8,0x06B8
0x000006B9,0x06B9
0x000006BA,0x06BA
0x000006BB,0x06BB
0x000006BC,0x06BC
0x000006BD,0x06BD
0x000006BE,0x06BE
0x000006BF,0x06BF
0x000006C0,0x06C0
0x000006C1,0x06C1
0x000006C2,0x06C2
0x000006C3,0x06C3
0x000006C4,0x06C4
0x000006C5,0x06C5
0x000006C6,0x06C6
0x000006C7,0x06C7
0x000006C8,0x06C8
0x000006C9,0x06C9
0x000006CA,0x06CA
0x000006CB,0x06CB
0x000006CC,0x06CC
0x000006CD,0x06CD
0x000006CE,0x06CE
0x000006CF,0x06CF
0x000006D0,0x06D0
0x000006D1,0x06D1
0x000006D2,0x06D2
0x000006D3,0x06D3
0x000006D4,0x06D4
0x000006D5,0x06D5
0x000006D6,0x06D6
0x000006D7,0x06D7
0x000006D8,0x06D8
0x000006D9,0x06D9
0x000006DA,0x06DA
0x000006DB,0x06DB
0x000006DC,0x06DC
0x000006DD,0x06DD
0x000006DE,0x06DE
0x000006DF,0x06DF
0x000006E0,0x06E0
0x000006E1,0x06E1
0x000006E2,0x06E2
0x000006E3,0x06E3
0x000006E4,0x06E4
0x000006E5,0x06E5
0x000006E6,0x06E6
0x000006E7,0x06E7
0x000006E8,0x06E8
0x000006E9,0x06E9
0x000006EA,0x06EA
0x000006EB,0x06EB
0x000006EC,0x06EC
0x000006ED,0x06ED
0x000006EE,0x06EE
0x000006EF,0x06EF
0x000006F0,0x06F0
0x000006F1,0x06F1
0x000006F2,0x06F2
0x000006F3,0x06F3
0x000006F4,0x06F4
0x000006F5,0x06F5
0x000006F6,0x06F6
0x000006F7,0x06F7
0x000006F8,0x06F8
0x000006F9,0x06F9
0x000006FA,0x06FA
0x000006FB,0x06FB
0x000006FC,0x06FC
0x000006FD,0x06FD
0x000006FE,0x06FE
0x000006FF,0x06FF
0x00000700,0x0700
0x00000701,0x0701
0x00000702,0x0702
0x00000703,0x0703
0x00000704,0x0704
0x00000705,0x0705
0x00000706,0x0706
0x00000707,0x0707
0x00000708,0x0708
0x00000709,0x0709
0x0000070A,0x070A
0x0000070B,0x070B
0x0000070C,0x070C
0x0000070D,0x070D
0x0000070E,0x070E
0x0000070F,0x070F
0x00000710,0x0710
0x00000711,0x0711
0x00000712,0x0712
0x00000713,0x0713
0x00000714,0x0714
0x00000715,0x0715
0x00000716,0x0716
0x00000717,0x0717
0x00000718,0x0718
0x00000719,0x0719
0x0000071A,0x071A
0x0000071B,0x071B
0x0000071C,0x071C
0x0000071D,0x071D
0x0000071E,0x071E
0x0000071F,0x071F
0x00000720,0x0720
0x00000721,0x0721
0x00000722,0x0722
0x00000723,0x0723
0x00000724,0x0724
0x00000725,0x0725
0x00000726,0x0726
0x00000727,0x0727
0x00000728,0x0728
0x00000729,0x0729
0x0000072A,0x072A
0x0000072B,0x072B
0x0000072C,0x072C
0x0000072D,0x072D
0x0000072E,0x072E
0x0000072F,0x072F
0x00000730,0x0730
0x00000731,0x0731
0x00000732,0x0732
0x00000733,0x0733
0x00000734,0x0734
0x00000735,0x0735
0x00000736,0x0736
0x00000737,0x0737
0x00000738,0x0738
0x00000739,0x0739
0x0000073A,0x073A
0x0000073B,0x073B
0x0000073C,0x073C
0x0000073D,0x073D
0x0000073E,0x073E
0x0000073F,0x073F
0x00000740,0x0740
0x00000741,0x0741
0x00000742,0x0742
0x00000743,0x0743
0x00000744,0x0744
0x00000745,0x0745
0x00000746,0x0746
0x00000747,0x0747
0x00000748,0x0748
0x00000749,0x0749
0x0000074A,0x074A
0x0000074B,0x074B
0x0000074C,0x074C
0x0000074D,0x074D
0x0000074E,0x074E
0x0000074F,0x074F
0x00000750,0x0750
0x00000751,0x0751
0x00000752,0x0752
0x00000753,0x0753
0x00000754,0x0754
0x00000755,0x0755
0x00000756,0x0756
0x00000757,0x0757
0x00000758,0x0758
0x00000759,0x0759
0x0000075A,0x075A
0x0000075B,0x075B
0x0000075C,0x075C
0x0000075D,0x075D
0x0000075E,0x075E
0x0000075F,0x075F
0x00000760,0x0760
0x00000761,0x0761
0x00000762,0x0762
0x00000763,0x0763
0x00000764,0x0764
0x00000765,0x0765
0x00000766,0x0766
0x00000767,0x0767
0x00000768,0x0768
0x00000769,0x0769
0x0000076A,0x076A
0x0000076B,0x076B
0x0000076C,0x076C
0x0000076D,0x076D
0x0000076E,0x076E
0x0000076F,0x076F
0x00000770,0x0770
0x00000771,0x0771
0x00000772,0x0772
0x00000773,0x0773
0x00000774,0x0774
0x00000775,0x0775
0x00000776,0x0776
0x00000777,0x0777
0x00000778,0x0778
0x00000779,0x0779
0x0000077A,0x077A
0x0000077B,0x077B
0x0000077C,0x077C
0x0000077D,0x077D
0x0000077E,0x077E
0x0000077F,0x077F
0x00000780,0x0780
0x00000781,0x0781
0x00000782,0x0782
0x00000783,0x0783 ui\binks\preview_invisibility
0x00000784,0x0784 ui\binks\preview_bubbleshield
0x00000785,0x0785 ui\binks\preview_powerdrain
0x00000786,0x0786 ui\binks\preview_jammer
0x00000787,0x0787 ui\binks\preview_placeholder
0x00000788,0x0788 ui\binks\preview_tripmine
0x00000789,0x0789 ui\binks\preview_bombrun
0x0000078A,0x078A ui\binks\preview_vision
0x0000078B,0x078B ui\binks\preview_regenerator
0x0000078C,0x078C ui\binks\preview_instantcover
0x0000078D,0x078D ui\binks\preview_concussive_blast
0x0000078E,0x078E ui\binks\preview_hologram
0x0000078F,0x078F ui\binks\preview_adrenaline
0x00000790,0x0790 objects\characters\masterchief\masterchief
0x00000791,0x0791
0x00000792,0x0792
0x00000793,0x0793 objects\characters\spartan_female\spartan_female
0x00000794,0x0794
0x00000795,0x0795
0x00000796,0x0796 fp_assault_rifle
0x00000797,0x0797 fp_ar_variant_1
0x00000798,0x0798 fp_ar_variant_2
0x00000799,0x0799 fp_ar_variant_3
0x0000079A,0x079A fp_ar_variant_4
0x0000079B,0x079B fp_ar_variant_5
0x0000079C,0x079C fp_ar_variant_6
0x0000079D,0x079D fp_battle_rifle
0x0000079E,0x079E fp_br_variant_1
0x0000079F,0x079F fp_br_variant_2
0x000007A0,0x07A0 fp_br_variant_3
0x000007A1,0x07A1 fp_br_variant_4
0x000007A2,0x07A2 fp_br_variant_5
0x000007A3,0x07A3 fp_br_variant_6
0x000007A4,0x07A4 fp_dmr
0x000007A5,0x07A5 fp_dmr_variant_1
0x000007A6,0x07A6 fp_dmr_variant_2
0x000007A7,0x07A7 fp_dmr_variant_3
0x000007A8,0x07A8 fp_dmr_variant_4
0x000007A9,0x07A9 fp_dmr_variant_5
0x000007AA,0x07AA fp_dmr_variant_6
0x000007AB,0x07AB fp_covenant_carbine
0x000007AC,0x07AC fp_covenant_carbine_variant_1
0x000007AD,0x07AD fp_covenant_carbine_variant_2
0x000007AE,0x07AE fp_covenant_carbine_variant_3
0x000007AF,0x07AF fp_covenant_carbine_variant_4
0x000007B0,0x07B0 fp_covenant_carbine_variant_5
0x000007B1,0x07B1 fp_covenant_carbine_variant_6
0x000007B2,0x07B2 fp_smg
0x000007B3,0x07B3 fp_smg_variant_1
0x000007B4,0x07B4 fp_smg_variant_2
0x000007B5,0x07B5 fp_smg_variant_3
0x000007B6,0x07B6 fp_smg_variant_4
0x000007B7,0x07B7 fp_smg_variant_5
0x000007B8,0x07B8 fp_smg_variant_6
0x000007B9,0x07B9 fp_plasma_rifle
0x000007BA,0x07BA fp_plasma_rifle_variant_1
0x000007BB,0x07BB fp_plasma_rifle_variant_2
0x000007BC,0x07BC fp_plasma_rifle_variant_3
0x000007BD,0x07BD fp_plasma_rifle_variant_4
0x000007BE,0x07BE fp_plasma_rifle_variant_5
0x000007BF,0x07BF fp_plasma_rifle_variant_6
0x000007C0,0x07C0 fp_magnum
0x000007C1,0x07C1 fp_magnum_v1
0x000007C2,0x07C2 fp_magnum_v2
0x000007C3,0x07C3 fp_magnum_v3
0x000007C4,0x07C4 fp_excavator
0x000007C5,0x07C5 fp_excavator_v1
0x000007C6,0x07C6 fp_excavator_v2
0x000007C7,0x07C7 fp_excavator_v3
0x000007C8,0x07C8 fp_plasma_pistol
0x000007C9,0x07C9 fp_plasma_pistol_v1
0x000007CA,0x07CA fp_plasma_pistol_v2
0x000007CB,0x07CB fp_plasma_pistol_v3
0x000007CC,0x07CC frag_grenade
0x000007CD,0x07CD plasma_grenade
0x000007CE,0x07CE claymore_grenade
0x000007CF,0x07CF firebomb_grenade
0x000007D0,0x07D0 br_variant_7
0x000007D1,0x07D1 fp_smg_variant_1a
0x000007D2,0x07D2 fp_br_variant_1a
0x000007D3,0x07D3 fp_br_variant_2a
0x000007D4,0x07D4 fp_br_variant_3a
0x000007D5,0x07D5 fp_br_variant_4a
0x000007D6,0x07D6 fp_br_variant_5a
0x000007D7,0x07D7 fp_br_variant_6
0x000007D8,0x07D8 fp_smg_variant_2a
0x000007D9,0x07D9 fp_smg_variant_3a
0x000007DA,0x07DA fp_smg_variant_4a
0x000007DB,0x07DB fp_smg_variant_5a
0x000007DC,0x07DC fp_smg_variant_6a
0x000007DD,0x07DD objects\characters\masterchief\mp_masterchief\mp_masterchief
0x000007DE,0x07DE globals\collision_damage\biped_player
0x000007DF,0x07DF fx\material_effects\objects\characters\masterchief
0x000007E0,0x07E0
0x000007E1,0x07E1
0x000007E2,0x07E2
0x000007E3,0x07E3
0x000007E4,0x07E4
0x000007E5,0x07E5 objects\characters\masterchief\mp_masterchief\mp_masterchief
0x000007E6,0x07E6 camera\biped_support_camera
0x000007E7,0x07E7
0x000007E8,0x07E8
0x000007E9,0x07E9 spartan_knife
0x000007EA,0x07EA objects\characters\masterchief\damage_effects\masterchief_boarding_melee
0x000007EB,0x07EB objects\characters\masterchief\damage_effects\masterchief_boarding_melee_response
0x000007EC,0x07EC objects\characters\masterchief\damage_effects\masterchief_ejection_melee
0x000007ED,0x07ED objects\characters\masterchief\damage_effects\masterchief_ejection_melee_response
0x000007EE,0x07EE
0x000007EF,0x07EF
0x000007F0,0x07F0
0x000007F1,0x07F1 fx\material_effects\objects\characters\contact\collision\blood_aoe_masterchief
0x000007F2,0x07F2
0x000007F3,0x07F3
0x000007F4,0x07F4
0x000007F5,0x07F5
0x000007F6,0x07F6
0x000007F7,0x07F7
0x000007F8,0x07F8
0x000007F9,0x07F9
0x000007FA,0x07FA
0x000007FB,0x07FB
0x000007FC,0x07FC
0x000007FD,0x07FD
0x000007FE,0x07FE
0x000007FF,0x07FF
0x00000800,0x0800
0x00000801,0x0801
0x00000802,0x0802
0x00000803,0x0803
0x00000804,0x0804
0x00000805,0x0805
0x00000806,0x0806
0x00000807,0x0807
0x00000808,0x0808
0x00000809,0x0809
0x0000080A,0x080A
0x0000080B,0x080B
0x0000080C,0x080C
0x0000080D,0x080D
0x0000080E,0x080E
0x0000080F,0x080F
0x00000810,0x0810
0x00000811,0x0811
0x00000812,0x0812
0x00000813,0x0813
0x00000814,0x0814
0x00000815,0x0815
0x00000816,0x0816
0x00000817,0x0817
0x00000818,0x0818
0x00000819,0x0819
0x0000081A,0x081A
0x0000081B,0x081B
0x0000081C,0x081C
0x0000081D,0x081D
0x0000081E,0x081E
0x0000081F,0x081F
0x00000820,0x0820
0x00000821,0x0821
0x00000822,0x0822
0x00000823,0x0823
0x00000824,0x0824
0x00000825,0x0825
0x00000826,0x0826
0x00000827,0x0827
0x00000828,0x0828
0x00000829,0x0829
0x0000082A,0x082A
0x0000082B,0x082B
0x0000082C,0x082C
0x0000082D,0x082D
0x0000082E,0x082E
0x0000082F,0x082F
0x00000830,0x0830
0x00000831,0x0831
0x00000832,0x0832
0x00000833,0x0833
0x00000834,0x0834
0x00000835,0x0835
0x00000836,0x0836
0x00000837,0x0837
0x00000838,0x0838
0x00000839,0x0839
0x0000083A,0x083A
0x0000083B,0x083B
0x0000083C,0x083C
0x0000083D,0x083D
0x0000083E,0x083E
0x0000083F,0x083F
0x00000840,0x0840
0x00000841,0x0841
0x00000842,0x0842
0x00000843,0x0843
0x00000844,0x0844
0x00000845,0x0845
0x00000846,0x0846
0x00000847,0x0847
0x00000848,0x0848
0x00000849,0x0849
0x0000084A,0x084A
0x0000084B,0x084B
0x0000084C,0x084C
0x0000084D,0x084D
0x0000084E,0x084E
0x0000084F,0x084F
0x00000850,0x0850
0x00000851,0x0851
0x00000852,0x0852
0x00000853,0x0853
0x00000854,0x0854
0x00000855,0x0855
0x00000856,0x0856
0x00000857,0x0857
0x00000858,0x0858
0x00000859,0x0859
0x0000085A,0x085A
0x0000085B,0x085B
0x0000085C,0x085C
0x0000085D,0x085D
0x0000085E,0x085E
0x0000085F,0x085F
0x00000860,0x0860
0x00000861,0x0861
0x00000862,0x0862
0x00000863,0x0863
0x00000864,0x0864
0x00000865,0x0865
0x00000866,0x0866
0x00000867,0x0867
0x00000868,0x0868
0x00000869,0x0869
0x0000086A,0x086A
0x0000086B,0x086B
0x0000086C,0x086C
0x0000086D,0x086D
0x0000086E,0x086E
0x0000086F,0x086F
0x00000870,0x0870
0x00000871,0x0871
0x00000872,0x0872
0x00000873,0x0873
0x00000874,0x0874
0x00000875,0x0875
0x00000876,0x0876
0x00000877,0x0877
0x00000878,0x0878
0x00000879,0x0879
0x0000087A,0x087A
0x0000087B,0x087B
0x0000087C,0x087C
0x0000087D,0x087D
0x0000087E,0x087E
0x0000087F,0x087F
0x00000880,0x0880
0x00000881,0x0881
0x00000882,0x0882
0x00000883,0x0883
0x00000884,0x0884
0x00000885,0x0885
0x00000886,0x0886
